TITLE = "Z = sin(X) * sin(Y)"
VARIABLES = "X", "Y", "Z"
1.50796, 3.39292, -0.248199
1.50796, 3.45575, -0.308407
1.50796, 3.51858, -0.367398
1.50796, 3.58142, -0.424939
1.50796, 3.64425, -0.480803
1.50796, 3.70708, -0.534769
1.50796, 3.76991, -0.586625
1.50796, 3.83274, -0.636166
1.50796, 3.89557, -0.683196
1.50796, 3.95841, -0.72753
1.50796, 4.02124, -0.768993
1.50796, 4.08407, -0.807421
1.50796, 4.1469, -0.842662
1.50796, 4.20973, -0.874577
1.50796, 4.27257, -0.903042
1.50796, 4.3354, -0.927942
1.50796, 4.39823, -0.94918
1.50796, 4.46106, -0.966672
1.50796, 4.52389, -0.980349
1.50796, 4.58673, -0.990157
1.50796, 4.64956, -0.996057
1.50796, 4.71239, -0.998027
1.50796, 4.77522, -0.996057
1.50796, 4.83805, -0.990157
1.50796, 4.90088, -0.980349
1.50796, 4.96372, -0.966672
1.50796, 5.02655, -0.94918
1.50796, 5.08938, -0.927942
1.50796, 5.15221, -0.903042
1.50796, 5.21504, -0.874577
1.50796, 5.27788, -0.842662
1.50796, 5.34071, -0.807421
1.50796, 5.40354, -0.768993
1.50796, 5.46637, -0.72753
1.50796, 5.5292, -0.683196
1.50796, 5.59203, -0.636166
1.50796, 5.65487, -0.586625
1.50796, 5.7177, -0.534769
1.50796, 5.78053, -0.480803
1.50796, 5.84336, -0.424939
1.50796, 5.90619, -0.367398
1.50796, 5.96903, -0.308407
1.50796, 6.03186, -0.248199
1.50796, 6.09469, -0.187012
1.50796, 6.15752, -0.125086
1.50796, 6.22035, -0.0626666
1.5708, 0, 0
1.5708, 0.0628319, 0.0627905
1.5708, 0.125664, 0.125333
1.5708, 0.188496, 0.187381
1.5708, 0.251327, 0.24869
1.5708, 0.314159, 0.309017
1.5708, 0.376991, 0.368125
1.5708, 0.439823, 0.425779
1.5708, 0.502655, 0.481754
1.5708, 0.565487, 0.535827
1.5708, 0.628319, 0.587785
1.5708, 0.69115, 0.637424
1.5708, 0.753982, 0.684547
1.5708, 0.816814, 0.728969
1.5708, 0.879646, 0.770513
1.5708, 0.942478, 0.809017
1.5708, 1.00531, 0.844328
1.5708, 1.06814, 0.876307
1.5708, 1.13097, 0.904827
1.5708, 1.19381, 0.929776
1.5708, 1.25664, 0.951057
1.5708, 1.31947, 0.968583
1.5708, 1.3823, 0.982287
1.5708, 1.44513, 0.992115
1.5708, 1.50796, 0.998027
1.5708, 1.5708, 1
1.5708, 1.63363, 0.998027
1.5708, 1.69646, 0.992115
1.5708, 1.75929, 0.982287
1.5708, 1.82212, 0.968583
1.5708, 1.88496, 0.951057
1.5708, 1.94779, 0.929776
1.5708, 2.01062, 0.904827
1.5708, 2.07345, 0.876307
1.5708, 2.13628, 0.844328
1.5708, 2.19911, 0.809017
1.5708, 2.26195, 0.770513
1.5708, 2.32478, 0.728969
1.5708, 2.38761, 0.684547
1.5708, 2.45044, 0.637424
1.5708, 2.51327, 0.587785
1.5708, 2.57611, 0.535827
1.5708, 2.63894, 0.481754
1.5708, 2.70177, 0.425779
1.5708, 2.7646, 0.368125
1.5708, 2.82743, 0.309017
1.5708, 2.89027, 0.24869
1.5708, 2.9531, 0.187381
1.5708, 3.01593, 0.125333
1.5708, 3.07876, 0.0627905
1.5708, 3.14159, -2.54207e-15
1.5708, 3.20442, -0.0627905
1.5708, 3.26726, -0.125333
1.5708, 3.33009, -0.187381
1.5708, 3.39292, -0.24869
1.5708, 3.45575, -0.309017
1.5708, 3.51858, -0.368125
1.5708, 3.58142, -0.425779
1.5708, 3.64425, -0.481754
1.5708, 3.70708, -0.535827
1.5708, 3.76991, -0.587785
1.5708, 3.83274, -0.637424
1.5708, 3.89557, -0.684547
1.5708, 3.95841, -0.728969
1.5708, 4.02124, -0.770513
1.5708, 4.08407, -0.809017
1.5708, 4.1469, -0.844328
1.5708, 4.20973, -0.876307
1.5708, 4.27257, -0.904827
1.5708, 4.3354, -0.929776
1.5708, 4.39823, -0.951057
1.5708, 4.46106, -0.968583
1.5708, 4.52389, -0.982287
1.5708, 4.58673, -0.992115
1.5708, 4.64956, -0.998027
1.5708, 4.71239, -1
1.5708, 4.77522, -0.998027
1.5708, 4.83805, -0.992115
1.5708, 4.90088, -0.982287
1.5708, 4.96372, -0.968583
1.5708, 5.02655, -0.951057
1.5708, 5.08938, -0.929776
1.5708, 5.15221, -0.904827
1.5708, 5.21504, -0.876307
1.5708, 5.27788, -0.844328
1.5708, 5.34071, -0.809017
1.5708, 5.40354, -0.770513
1.5708, 5.46637, -0.728969
1.5708, 5.5292, -0.684547
1.5708, 5.59203, -0.637424
1.5708, 5.65487, -0.587785
1.5708, 5.7177, -0.535827
1.5708, 5.78053, -0.481754
1.5708, 5.84336, -0.425779
1.5708, 5.90619, -0.368125
1.5708, 5.96903, -0.309017
1.5708, 6.03186, -0.24869
1.5708, 6.09469, -0.187381
1.5708, 6.15752, -0.125333
1.5708, 6.22035, -0.0627905
1.63363, 0, 0
1.63363, 0.0628319, 0.0626666
1.63363, 0.125664, 0.125086
1.63363, 0.188496, 0.187012
1.63363, 0.251327, 0.248199
1.63363, 0.314159, 0.308407
1.63363, 0.376991, 0.367398
1.63363, 0.439823, 0.424939
1.63363, 0.502655, 0.480803
1.63363, 0.565487, 0.534769
1.63363, 0.628319, 0.586625
1.63363, 0.69115, 0.636166
1.63363, 0.753982, 0.683196
1.63363, 0.816814, 0.72753
1.63363, 0.879646, 0.768993
1.63363, 0.942478, 0.807421
1.63363, 1.00531, 0.842662
1.63363, 1.06814, 0.874577
1.63363, 1.13097, 0.903042
1.63363, 1.19381, 0.927942
1.63363, 1.25664, 0.94918
1.63363, 1.31947, 0.966672
1.63363, 1.3823, 0.980349
1.63363, 1.44513, 0.990157
1.63363, 1.50796, 0.996057
1.63363, 1.5708, 0.998027
1.63363, 1.63363, 0.996057
1.63363, 1.69646, 0.990157
1.63363, 1.75929, 0.980349
1.63363, 1.82212, 0.966672
1.63363, 1.88496, 0.94918
1.63363, 1.94779, 0.927942
1.63363, 2.01062, 0.903042
1.63363, 2.07345, 0.874577
1.63363, 2.13628, 0.842662
1.63363, 2.19911, 0.807421
1.63363, 2.26195, 0.768993
1.63363, 2.32478, 0.72753
1.63363, 2.38761, 0.683196
1.63363, 2.45044, 0.636166
1.63363, 2.51327, 0.586625
1.63363, 2.57611, 0.534769
1.63363, 2.63894, 0.480803
1.63363, 2.70177, 0.424939
1.63363, 2.7646, 0.367398
1.63363, 2.82743, 0.308407
1.63363, 2.89027, 0.248199
1.63363, 2.9531, 0.187012
1.63363, 3.01593, 0.125086
1.63363, 3.07876, 0.0626666
1.63363, 3.14159, -2.53706e-15
1.63363, 3.20442, -0.0626666
1.63363, 3.26726, -0.125086
1.63363, 3.33009, -0.187012
1.63363, 3.39292, -0.248199
1.63363, 3.45575, -0.308407
1.63363, 3.51858, -0.367398
1.63363, 3.58142, -0.424939
1.63363, 3.64425, -0.480803
1.63363, 3.70708, -0.534769
1.63363, 3.76991, -0.586625
1.63363, 3.83274, -0.636166
1.63363, 3.89557, -0.683196
1.63363, 3.95841, -0.72753
1.63363, 4.02124, -0.768993
1.63363, 4.08407, -0.807421
1.63363, 4.1469, -0.842662
1.63363, 4.20973, -0.874577
1.63363, 4.27257, -0.903042
1.63363, 4.3354, -0.927942
1.63363, 4.39823, -0.94918
1.63363, 4.46106, -0.966672
1.63363, 4.52389, -0.980349
1.63363, 4.58673, -0.990157
1.63363, 4.64956, -0.996057
1.63363, 4.71239, -0.998027
1.63363, 4.77522, -0.996057
1.63363, 4.83805, -0.990157
1.63363, 4.90088, -0.980349
1.63363, 4.96372, -0.966672
1.63363, 5.02655, -0.94918
1.63363, 5.08938, -0.927942
1.63363, 5.15221, -0.903042
1.63363, 5.21504, -0.874577
1.63363, 5.27788, -0.842662
1.63363, 5.34071, -0.807421
1.63363, 5.40354, -0.768993
1.63363, 5.46637, -0.72753
1.63363, 5.5292, -0.683196
1.63363, 5.59203, -0.636166
1.63363, 5.65487, -0.586625
1.63363, 5.7177, -0.534769
1.63363, 5.78053, -0.480803
1.63363, 5.84336, -0.424939
1.63363, 5.90619, -0.367398
1.63363, 5.96903, -0.308407
1.63363, 6.03186, -0.248199
1.63363, 6.09469, -0.187012
1.63363, 6.15752, -0.125086
1.63363, 6.22035, -0.0626666
1.69646, 0, 0
1.69646, 0.0628319, 0.0622954
1.69646, 0.125664, 0.124345
1.69646, 0.188496, 0.185904
1.69646, 0.251327, 0.246729
1.69646, 0.314159, 0.30658
1.69646, 0.376991, 0.365222
1.69646, 0.439823, 0.422422
1.69646, 0.502655, 0.477955
1.69646, 0.565487, 0.531602
1.69646, 0.628319, 0.58315
1.69646, 0.69115, 0.632398
1.69646, 0.753982, 0.679149
1.69646, 0.816814, 0.72322
1.69646, 0.879646, 0.764438
1.69646, 0.942478, 0.802638
1.69646, 1.00531, 0.83767
1.69646, 1.06814, 0.869397
1.69646, 1.13097, 0.897692
1.69646, 1.19381, 0.922445
1.69646, 1.25664, 0.943557
1.69646, 1.31947, 0.960946
1.69646, 1.3823, 0.974542
1.69646, 1.44513, 0.984292
1.69646, 1.50796, 0.990157
1.69646, 1.5708, 0.992115
1.69646, 1.63363, 0.990157
1.69646, 1.69646, 0.984292
1.69646, 1.75929, 0.974542
1.69646, 1.82212, 0.960946
1.69646, 1.88496, 0.943557
1.69646, 1.94779, 0.922445
1.69646, 2.01062, 0.897692
1.69646, 2.07345, 0.869397
1.69646, 2.13628, 0.83767
1.69646, 2.19911, 0.802638
1.69646, 2.26195, 0.764438
1.69646, 2.32478, 0.72322
1.69646, 2.38761, 0.679149
1.69646, 2.45044, 0.632398
1.69646, 2.51327, 0.58315
1.69646, 2.57611, 0.531602
1.69646, 2.63894, 0.477955
1.69646, 2.70177, 0.422422
1.69646, 2.7646, 0.365222
1.69646, 2.82743, 0.30658
1.69646, 2.89027, 0.246729
1.69646, 2.9531, 0.185904
1.69646, 3.01593, 0.124345
1.69646, 3.07876, 0.0622954
1.69646, 3.14159, -2.52203e-15
1.69646, 3.20442, -0.0622954
1.69646, 3.26726, -0.124345
1.69646, 3.33009, -0.185904
1.69646, 3.39292, -0.246729
1.69646, 3.45575, -0.30658
1.69646, 3.51858, -0.365222
1.69646, 3.58142, -0.422422
1.69646, 3.64425, -0.477955
1.69646, 3.70708, -0.531602
1.69646, 3.76991, -0.58315
1.69646, 3.83274, -0.632398
1.69646, 3.89557, -0.679149
1.69646, 3.95841, -0.72322
1.69646, 4.02124, -0.764438
1.69646, 4.08407, -0.802638
1.69646, 4.1469, -0.83767
1.69646, 4.20973, -0.869397
1.69646, 4.27257, -0.897692
1.69646, 4.3354, -0.922445
1.69646, 4.39823, -0.943557
1.69646, 4.46106, -0.960946
1.69646, 4.52389, -0.974542
1.69646, 4.58673, -0.984292
1.69646, 4.64956, -0.990157
1.69646, 4.71239, -0.992115
1.69646, 4.77522, -0.990157
1.69646, 4.83805, -0.984292
1.69646, 4.90088, -0.974542
1.69646, 4.96372, -0.960946
1.69646, 5.02655, -0.943557
1.69646, 5.08938, -0.922445
1.69646, 5.15221, -0.897692
1.69646, 5.21504, -0.869397
1.69646, 5.27788, -0.83767
1.69646, 5.34071, -0.802638
1.69646, 5.40354, -0.764438
1.69646, 5.46637, -0.72322
1.69646, 5.5292, -0.679149
1.69646, 5.59203, -0.632398
1.69646, 5.65487, -0.58315
1.69646, 5.7177, -0.531602
1.69646, 5.78053, -0.477955
1.69646, 5.84336, -0.422422
1.69646, 5.90619, -0.365222
1.69646, 5.96903, -0.30658
1.69646, 6.03186, -0.246729
1.69646, 6.09469, -0.185904
1.69646, 6.15752, -0.124345
1.69646, 6.22035, -0.0622954
1.75929, 0, 0
1.75929, 0.0628319, 0.0616783
1.75929, 0.125664, 0.123113
1.75929, 0.188496, 0.184062
1.75929, 0.251327, 0.244285
1.75929, 0.314159, 0.303543
1.75929, 0.376991, 0.361604
1.75929, 0.439823, 0.418238
1.75929, 0.502655, 0.47322
1.75929, 0.565487, 0.526336
1.75929, 0.628319, 0.577374
1.75929, 0.69115, 0.626133
1.75929, 0.753982, 0.672422
1.75929, 0.816814, 0.716057
1.75929, 0.879646, 0.756865
1.75929, 0.942478, 0.794687
1.75929, 1.00531, 0.829373
1.75929, 1.06814, 0.860785
1.75929, 1.13097, 0.8888
1.75929, 1.19381, 0.913308
1.75929, 1.25664, 0.934211
1.75929, 1.31947, 0.951427
1.75929, 1.3823, 0.964888
1.75929, 1.44513, 0.974542
1.75929, 1.50796, 0.980349
1.75929, 1.5708, 0.982287
1.75929, 1.63363, 0.980349
1.75929, 1.69646, 0.974542
1.75929, 1.75929, 0.964888
1.75929, 1.82212, 0.951427
1.75929, 1.88496, 0.934211
1.75929, 1.94779, 0.913308
1.75929, 2.01062, 0.8888
1.75929, 2.07345, 0.860785
1.75929, 2.13628, 0.829373
1.75929, 2.19911, 0.794687
1.75929, 2.26195, 0.756865
1.75929, 2.32478, 0.716057
1.75929, 2.38761, 0.672422
1.75929, 2.45044, 0.626133
1.75929, 2.51327, 0.577374
1.75929, 2.57611, 0.526336
1.75929, 2.63894, 0.47322
1.75929, 2.70177, 0.418238
1.75929, 2.7646, 0.361604
1.75929, 2.82743, 0.303543
1.75929, 2.89027, 0.244285
1.75929, 2.9531, 0.184062
1.75929, 3.01593, 0.123113
1.75929, 3.07876, 0.0616783
1.75929, 3.14159, -2.49705e-15
1.75929, 3.20442, -0.0616783
1.75929, 3.26726, -0.123113
1.75929, 3.33009, -0.184062
1.75929, 3.39292, -0.244285
1.75929, 3.45575, -0.303543
1.75929, 3.51858, -0.361604
1.75929, 3.58142, -0.418238
1.75929, 3.64425, -0.47322
1.75929, 3.70708, -0.526336
1.75929, 3.76991, -0.577374
1.75929, 3.83274, -0.626133
1.75929, 3.89557, -0.672422
1.75929, 3.95841, -0.716057
1.75929, 4.02124, -0.756865
1.75929, 4.08407, -0.794687
1.75929, 4.1469, -0.829373
1.75929, 4.20973, -0.860785
1.75929, 4.27257, -0.8888
1.75929, 4.3354, -0.913308
1.75929, 4.39823, -0.934211
1.75929, 4.46106, -0.951427
1.75929, 4.52389, -0.964888
1.75929, 4.58673, -0.974542
1.75929, 4.64956, -0.980349
1.75929, 4.71239, -0.982287
1.75929, 4.77522, -0.980349
1.75929, 4.83805, -0.974542
1.75929, 4.90088, -0.964888
1.75929, 4.96372, -0.951427
1.75929, 5.02655, -0.934211
1.75929, 5.08938, -0.913308
1.75929, 5.15221, -0.8888
1.75929, 5.21504, -0.860785
1.75929, 5.27788, -0.829373
1.75929, 5.34071, -0.794687
1.75929, 5.40354, -0.756865
1.75929, 5.46637, -0.716057
1.75929, 5.5292, -0.672422
1.75929, 5.59203, -0.626133
1.75929, 5.65487, -0.577374
1.75929, 5.7177, -0.526336
1.75929, 5.78053, -0.47322
1.75929, 5.84336, -0.418238
1.75929, 5.90619, -0.361604
1.75929, 5.96903, -0.303543
1.75929, 6.03186, -0.244285
1.75929, 6.09469, -0.184062
1.75929, 6.15752, -0.123113
1.75929, 6.22035, -0.0616783
1.82212, 0, 0
1.82212, 0.0628319, 0.0608178
1.82212, 0.125664, 0.121396
1.82212, 0.188496, 0.181494
1.82212, 0.251327, 0.240877
1.82212, 0.314159, 0.299309
1.82212, 0.376991, 0.356559
1.82212, 0.439823, 0.412403
1.82212, 0.502655, 0.466618
1.82212, 0.565487, 0.518993
1.82212, 0.628319, 0.569319
1.82212, 0.69115, 0.617398
1.82212, 0.753982, 0.663041
1.82212, 0.816814, 0.706067
1.82212, 0.879646, 0.746306
1.82212, 0.942478, 0.7836
1.82212, 1.00531, 0.817802
1.82212, 1.06814, 0.848776
1.82212, 1.13097, 0.8764
1.82212, 1.19381, 0.900566
1.82212, 1.25664, 0.921177
1.82212, 1.31947, 0.938153
1.82212, 1.3823, 0.951427
1.82212, 1.44513, 0.960946
1.82212, 1.50796, 0.966672
1.82212, 1.5708, 0.968583
1.82212, 1.63363, 0.966672
1.82212, 1.69646, 0.960946
1.82212, 1.75929, 0.951427
1.82212, 1.82212, 0.938153
1.82212, 1.88496, 0.921177
1.82212, 1.94779, 0.900566
1.82212, 2.01062, 0.8764
1.82212, 2.07345, 0.848776
1.82212, 2.13628, 0.817802
1.82212, 2.19911, 0.7836
1.82212, 2.26195, 0.746306
1.82212, 2.32478, 0.706067
1.82212, 2.38761, 0.663041
1.82212, 2.45044, 0.617398
1.82212, 2.51327, 0.569319
1.82212, 2.57611, 0.518993
1.82212, 2.63894, 0.466618
1.82212, 2.70177, 0.412403
1.82212, 2.7646, 0.356559
1.82212, 2.82743, 0.299309
1.82212, 2.89027, 0.240877
1.82212, 2.9531, 0.181494
1.82212, 3.01593, 0.121396
1.82212, 3.07876, 0.0608178
1.82212, 3.14159, -2.46221e-15
1.82212, 3.20442, -0.0608178
1.82212, 3.26726, -0.121396
1.82212, 3.33009, -0.181494
1.82212, 3.39292, -0.240877
1.82212, 3.45575, -0.299309
1.82212, 3.51858, -0.356559
1.82212, 3.58142, -0.412403
1.82212, 3.64425, -0.466618
1.82212, 3.70708, -0.518993
1.82212, 3.76991, -0.569319
1.82212, 3.83274, -0.617398
1.82212, 3.89557, -0.663041
1.82212, 3.95841, -0.706067
1.82212, 4.02124, -0.746306
1.82212, 4.08407, -0.7836
1.82212, 4.1469, -0.817802
1.82212, 4.20973, -0.848776
1.82212, 4.27257, -0.8764
1.82212, 4.3354, -0.900566
1.82212, 4.39823, -0.921177
1.82212, 4.46106, -0.938153
1.82212, 4.52389, -0.951427
1.82212, 4.58673, -0.960946
1.82212, 4.64956, -0.966672
1.82212, 4.71239, -0.968583
1.82212, 4.77522, -0.966672
1.82212, 4.83805, -0.960946
1.82212, 4.90088, -0.951427
1.82212, 4.96372, -0.938153
1.82212, 5.02655, -0.921177
1.82212, 5.08938, -0.900566
1.82212, 5.15221, -0.8764
1.82212, 5.21504, -0.848776
1.82212, 5.27788, -0.817802
1.82212, 5.34071, -0.7836
1.82212, 5.40354, -0.746306
1.82212, 5.46637, -0.706067
1.82212, 5.5292, -0.663041
1.82212, 5.59203, -0.617398
1.82212, 5.65487, -0.569319
1.82212, 5.7177, -0.518993
1.82212, 5.78053, -0.466618
1.82212, 5.84336, -0.412403
1.82212, 5.90619, -0.356559
1.82212, 5.96903, -0.299309
1.82212, 6.03186, -0.240877
1.82212, 6.09469, -0.181494
1.82212, 6.15752, -0.121396
1.82212, 6.22035, -0.0608178
1.88496, 0, 0
1.88496, 0.0628319, 0.0597173
1.88496, 0.125664, 0.119199
1.88496, 0.188496, 0.17821
1.88496, 0.251327, 0.236518
1.88496, 0.314159, 0.293893
1.88496, 0.376991, 0.350107
1.88496, 0.439823, 0.40494
1.88496, 0.502655, 0.458175
1.88496, 0.565487, 0.509602
1.88496, 0.628319, 0.559017
1.88496, 0.69115, 0.606226
1.88496, 0.753982, 0.651043
1.88496, 0.816814, 0.69329
1.88496, 0.879646, 0.732802
1.88496, 0.942478, 0.769421
1.88496, 1.00531, 0.803004
1.88496, 1.06814, 0.833417
1.88496, 1.13097, 0.860542
1.88496, 1.19381, 0.88427
1.88496, 1.25664, 0.904508
1.88496, 1.31947, 0.921177
1.88496, 1.3823, 0.934211
1.88496, 1.44513, 0.943557
1.88496, 1.50796, 0.94918
1.88496, 1.5708, 0.951057
1.88496, 1.63363, 0.94918
1.88496, 1.69646, 0.943557
1.88496, 1.75929, 0.934211
1.88496, 1.82212, 0.921177
1.88496, 1.88496, 0.904508
1.88496, 1.94779, 0.88427
1.88496, 2.01062, 0.860542
1.88496, 2.07345, 0.833417
1.88496, 2.13628, 0.803004
1.88496, 2.19911, 0.769421
1.88496, 2.26195, 0.732802
1.88496, 2.32478, 0.69329
1.88496, 2.38761, 0.651043
1.88496, 2.45044, 0.606226
1.88496, 2.51327, 0.559017
1.88496, 2.57611, 0.509602
1.88496, 2.63894, 0.458175
1.88496, 2.70177, 0.40494
1.88496, 2.7646, 0.350107
1.88496, 2.82743, 0.293893
1.88496, 2.89027, 0.236518
1.88496, 2.9531, 0.17821
1.88496, 3.01593, 0.119199
1.88496, 3.07876, 0.0597173
1.88496, 3.14159, -2.41766e-15
1.88496, 3.20442, -0.0597173
1.88496, 3.26726, -0.119199
1.88496, 3.33009, -0.17821
1.88496, 3.39292, -0.236518
1.88496, 3.45575, -0.293893
1.88496, 3.51858, -0.350107
1.88496, 3.58142, -0.40494
1.88496, 3.64425, -0.458175
1.88496, 3.70708, -0.509602
1.88496, 3.76991, -0.559017
1.88496, 3.83274, -0.606226
1.88496, 3.89557, -0.651043
1.88496, 3.95841, -0.69329
1.88496, 4.02124, -0.732802
1.88496, 4.08407, -0.769421
1.88496, 4.1469, -0.803004
1.88496, 4.20973, -0.833417
1.88496, 4.27257, -0.860542
1.88496, 4.3354, -0.88427
1.88496, 4.39823, -0.904508
1.88496, 4.46106, -0.921177
1.88496, 4.52389, -0.934211
1.88496, 4.58673, -0.943557
1.88496, 4.64956, -0.94918
1.88496, 4.71239, -0.951057
1.88496, 4.77522, -0.94918
1.88496, 4.83805, -0.943557
1.88496, 4.90088, -0.934211
1.88496, 4.96372, -0.921177
1.88496, 5.02655, -0.904508
1.88496, 5.08938, -0.88427
1.88496, 5.15221, -0.860542
1.88496, 5.21504, -0.833417
1.88496, 5.27788, -0.803004
1.88496, 5.34071, -0.769421
1.88496, 5.40354, -0.732802
1.88496, 5.46637, -0.69329
1.88496, 5.5292, -0.651043
1.88496, 5.59203, -0.606226
1.88496, 5.65487, -0.559017
1.88496, 5.7177, -0.509602
1.88496, 5.78053, -0.458175
1.88496, 5.84336, -0.40494
1.88496, 5.90619, -0.350107
1.88496, 5.96903, -0.293893
1.88496, 6.03186, -0.236518
1.88496, 6.09469, -0.17821
1.88496, 6.15752, -0.119199
1.88496, 6.22035, -0.0597173
1.94779, 0, 0
1.94779, 0.0628319, 0.0583811
1.94779, 0.125664, 0.116532
1.94779, 0.188496, 0.174223
1.94779, 0.251327, 0.231226
1.94779, 0.314159, 0.287317
1.94779, 0.376991, 0.342274
1.94779, 0.439823, 0.39588
1.94779, 0.502655, 0.447923
1.94779, 0.565487, 0.498199
1.94779, 0.628319, 0.546509
1.94779, 0.69115, 0.592662
1.94779, 0.753982, 0.636476
1.94779, 0.816814, 0.677778
1.94779, 0.879646, 0.716405
1.94779, 0.942478, 0.752205
1.94779, 1.00531, 0.785036
1.94779, 1.06814, 0.814769
1.94779, 1.13097, 0.841287
1.94779, 1.19381, 0.864484
1.94779, 1.25664, 0.88427
1.94779, 1.31947, 0.900566
1.94779, 1.3823, 0.913308
1.94779, 1.44513, 0.922445
1.94779, 1.50796, 0.927942
1.94779, 1.5708, 0.929776
1.94779, 1.63363, 0.927942
1.94779, 1.69646, 0.922445
1.94779, 1.75929, 0.913308
1.94779, 1.82212, 0.900566
1.94779, 1.88496, 0.88427
1.94779, 1.94779, 0.864484
1.94779, 2.01062, 0.841287
1.94779, 2.07345, 0.814769
1.94779, 2.13628, 0.785036
1.94779, 2.19911, 0.752205
1.94779, 2.26195, 0.716405
1.94779, 2.32478, 0.677778
1.94779, 2.38761, 0.636476
1.94779, 2.45044, 0.592662
1.94779, 2.51327, 0.546509
1.94779, 2.57611, 0.498199
1.94779, 2.63894, 0.447923
1.94779, 2.70177, 0.39588
1.94779, 2.7646, 0.342274
1.94779, 2.82743, 0.287317
1.94779, 2.89027, 0.231226
1.94779, 2.9531, 0.174223
1.94779, 3.01593, 0.116532
1.94779, 3.07876, 0.0583811
1.94779, 3.14159, -2.36356e-15
1.94779, 3.20442, -0.0583811
1.94779, 3.26726, -0.116532
1.94779, 3.33009, -0.174223
1.94779, 3.39292, -0.231226
1.94779, 3.45575, -0.287317
1.94779, 3.51858, -0.342274
1.94779, 3.58142, -0.39588
1.94779, 3.64425, -0.447923
1.94779, 3.70708, -0.498199
1.94779, 3.76991, -0.546509
1.94779, 3.83274, -0.592662
1.94779, 3.89557, -0.636476
1.94779, 3.95841, -0.677778
1.94779, 4.02124, -0.716405
1.94779, 4.08407, -0.752205
1.94779, 4.1469, -0.785036
1.94779, 4.20973, -0.814769
1.94779, 4.27257, -0.841287
1.94779, 4.3354, -0.864484
1.94779, 4.39823, -0.88427
1.94779, 4.46106, -0.900566
1.94779, 4.52389, -0.913308
1.94779, 4.58673, -0.922445
1.94779, 4.64956, -0.927942
1.94779, 4.71239, -0.929776
1.94779, 4.77522, -0.927942
1.94779, 4.83805, -0.922445
1.94779, 4.90088, -0.913308
1.94779, 4.96372, -0.900566
1.94779, 5.02655, -0.88427
1.94779, 5.08938, -0.864484
1.94779, 5.15221, -0.841287
1.94779, 5.21504, -0.814769
1.94779, 5.27788, -0.785036
1.94779, 5.34071, -0.752205
1.94779, 5.40354, -0.716405
1.94779, 5.46637, -0.677778
1.94779, 5.5292, -0.636476
1.94779, 5.59203, -0.592662
1.94779, 5.65487, -0.546509
1.94779, 5.7177, -0.498199
1.94779, 5.78053, -0.447923
1.94779, 5.84336, -0.39588
1.94779, 5.90619, -0.342274
1.94779, 5.96903, -0.287317
1.94779, 6.03186, -0.231226
1.94779, 6.09469, -0.174223
1.94779, 6.15752, -0.116532
1.94779, 6.22035, -0.0583811
2.01062, 0, 0
2.01062, 0.0628319, 0.0568146
2.01062, 0.125664, 0.113405
2.01062, 0.188496, 0.169548
2.01062, 0.251327, 0.225021
2.01062, 0.314159, 0.279607
2.01062, 0.376991, 0.333089
2.01062, 0.439823, 0.385257
2.01062, 0.502655, 0.435904
2.01062, 0.565487, 0.484831
2.01062, 0.628319, 0.531844
2.01062, 0.69115, 0.576758
2.01062, 0.753982, 0.619397
2.01062, 0.816814, 0.659591
2.01062, 0.879646, 0.697181
2.01062, 0.942478, 0.73202
2.01062, 1.00531, 0.763971
2.01062, 1.06814, 0.792906
2.01062, 1.13097, 0.818712
2.01062, 1.19381, 0.841287
2.01062, 1.25664, 0.860542
2.01062, 1.31947, 0.8764
2.01062, 1.3823, 0.8888
2.01062, 1.44513, 0.897692
2.01062, 1.50796, 0.903042
2.01062, 1.5708, 0.904827
2.01062, 1.63363, 0.903042
2.01062, 1.69646, 0.897692
2.01062, 1.75929, 0.8888
2.01062, 1.82212, 0.8764
2.01062, 1.88496, 0.860542
2.01062, 1.94779, 0.841287
2.01062, 2.01062, 0.818712
2.01062, 2.07345, 0.792906
2.01062, 2.13628, 0.763971
2.01062, 2.19911, 0.73202
2.01062, 2.26195, 0.697181
2.01062, 2.32478, 0.659591
2.01062, 2.38761, 0.619397
2.01062, 2.45044, 0.576758
2.01062, 2.51327, 0.531844
2.01062, 2.57611, 0.484831
2.01062, 2.63894, 0.435904
2.01062, 2.70177, 0.385257
2.01062, 2.7646, 0.333089
2.01062, 2.82743, 0.279607
2.01062, 2.89027, 0.225021
2.01062, 2.9531, 0.169548
2.01062, 3.01593, 0.113405
2.01062, 3.07876, 0.0568146
2.01062, 3.14159, -2.30014e-15
2.01062, 3.20442, -0.0568146
2.01062, 3.26726, -0.113405
2.01062, 3.33009, -0.169548
2.01062, 3.39292, -0.225021
2.01062, 3.45575, -0.279607
2.01062, 3.51858, -0.333089
2.01062, 3.58142, -0.385257
2.01062, 3.64425, -0.435904
2.01062, 3.70708, -0.484831
2.01062, 3.76991, -0.531844
2.01062, 3.83274, -0.576758
2.01062, 3.89557, -0.619397
2.01062, 3.95841, -0.659591
2.01062, 4.02124, -0.697181
2.01062, 4.08407, -0.73202
2.01062, 4.1469, -0.763971
2.01062, 4.20973, -0.792906
2.01062, 4.27257, -0.818712
2.01062, 4.3354, -0.841287
2.01062, 4.39823, -0.860542
2.01062, 4.46106, -0.8764
2.01062, 4.52389, -0.8888
2.01062, 4.58673, -0.897692
