TITLE = "Normal distribution"
VARIABLES = "X", "Y", "Z"
ZONE T = "ZONE1", I = 100 J = 100, F = POINT
1.56, 1.38, 0.0181901
1.56, 1.44, 0.0167145
1.56, 1.5, 0.0153034
1.56, 1.56, 0.0139611
1.56, 1.62, 0.0126908
1.56, 1.68, 0.0114946
1.56, 1.74, 0.0103737
1.56, 1.8, 0.00932854
1.56, 1.86, 0.00835849
1.56, 1.92, 0.00746241
1.56, 1.98, 0.00663845
1.56, 2.04, 0.00588424
1.56, 2.1, 0.00519698
1.56, 2.16, 0.0045735
1.56, 2.22, 0.00401035
1.56, 2.28, 0.00350391
1.56, 2.34, 0.00305042
1.56, 2.4, 0.00264608
1.56, 2.46, 0.00228709
1.56, 2.52, 0.00196969
1.56, 2.58, 0.00169025
1.56, 2.64, 0.00144524
1.56, 2.7, 0.00123131
1.56, 2.76, 0.00104527
1.56, 2.82, 0.000884156
1.56, 2.88, 0.000745186
1.56, 2.94, 0.000625802
1.62, -3, 0.000476007
1.62, -2.94, 0.00056886
1.62, -2.88, 0.000677381
1.62, -2.82, 0.000803706
1.62, -2.76, 0.000950163
1.62, -2.7, 0.00111927
1.62, -2.64, 0.00131374
1.62, -2.58, 0.00153646
1.62, -2.52, 0.00179047
1.62, -2.46, 0.00207898
1.62, -2.4, 0.00240531
1.62, -2.34, 0.00277286
1.62, -2.28, 0.00318508
1.62, -2.22, 0.00364544
1.62, -2.16, 0.00415735
1.62, -2.1, 0.00472411
1.62, -2.04, 0.00534883
1.62, -1.98, 0.00603441
1.62, -1.92, 0.0067834
1.62, -1.86, 0.00759795
1.62, -1.8, 0.00847973
1.62, -1.74, 0.00942983
1.62, -1.68, 0.0104487
1.62, -1.62, 0.0115361
1.62, -1.56, 0.0126908
1.62, -1.5, 0.013911
1.62, -1.44, 0.0151937
1.62, -1.38, 0.016535
1.62, -1.32, 0.0179301
1.62, -1.26, 0.019373
1.62, -1.2, 0.0208568
1.62, -1.14, 0.0223735
1.62, -1.08, 0.0239143
1.62, -1.02, 0.0254694
1.62, -0.96, 0.0270281
1.62, -0.9, 0.0285792
1.62, -0.84, 0.0301106
1.62, -0.78, 0.0316101
1.62, -0.72, 0.0330651
1.62, -0.66, 0.0344627
1.62, -0.6, 0.0357903
1.62, -0.54, 0.0370355
1.62, -0.48, 0.0381864
1.62, -0.42, 0.0392314
1.62, -0.36, 0.0401603
1.62, -0.3, 0.0409634
1.62, -0.24, 0.0416324
1.62, -0.18, 0.0421603
1.62, -0.12, 0.0425414
1.62, -0.06, 0.0427718
1.62, 2.16493e-15, 0.0428488
1.62, 0.06, 0.0427718
1.62, 0.12, 0.0425414
1.62, 0.18, 0.0421603
1.62, 0.24, 0.0416324
1.62, 0.3, 0.0409634
1.62, 0.36, 0.0401603
1.62, 0.42, 0.0392314
1.62, 0.48, 0.0381864
1.62, 0.54, 0.0370355
1.62, 0.6, 0.0357903
1.62, 0.66, 0.0344627
1.62, 0.72, 0.0330651
1.62, 0.78, 0.0316101
1.62, 0.84, 0.0301106
1.62, 0.9, 0.0285792
1.62, 0.96, 0.0270281
1.62, 1.02, 0.0254694
1.62, 1.08, 0.0239143
1.62, 1.14, 0.0223735
1.62, 1.2, 0.0208568
1.62, 1.26, 0.019373
1.62, 1.32, 0.0179301
1.62, 1.38, 0.016535
1.62, 1.44, 0.0151937
1.62, 1.5, 0.013911
1.62, 1.56, 0.0126908
1.62, 1.62, 0.0115361
1.62, 1.68, 0.0104487
1.62, 1.74, 0.00942983
1.62, 1.8, 0.00847973
1.62, 1.86, 0.00759795
1.62, 1.92, 0.0067834
1.62, 1.98, 0.00603441
1.62, 2.04, 0.00534883
1.62, 2.1, 0.00472411
1.62, 2.16, 0.00415735
1.62, 2.22, 0.00364544
1.62, 2.28, 0.00318508
1.62, 2.34, 0.00277286
1.62, 2.4, 0.00240531
1.62, 2.46, 0.00207898
1.62, 2.52, 0.00179047
1.62, 2.58, 0.00153646
1.62, 2.64, 0.00131374
1.62, 2.7, 0.00111927
1.62, 2.76, 0.000950163
1.62, 2.82, 0.000803706
1.62, 2.88, 0.000677381
1.62, 2.94, 0.00056886
1.68, -3, 0.00043114
1.68, -2.94, 0.00051524
1.68, -2.88, 0.000613533
1.68, -2.82, 0.000727951
1.68, -2.76, 0.000860603
1.68, -2.7, 0.00101377
1.68, -2.64, 0.00118991
1.68, -2.58, 0.00139163
1.68, -2.52, 0.00162171
1.68, -2.46, 0.00188302
1.68, -2.4, 0.00217859
1.68, -2.34, 0.0025115
1.68, -2.28, 0.00288487
1.68, -2.22, 0.00330183
1.68, -2.16, 0.00376549
1.68, -2.1, 0.00427882
1.68, -2.04, 0.00484467
1.68, -1.98, 0.00546562
1.68, -1.92, 0.00614401
1.68, -1.86, 0.00688179
1.68, -1.8, 0.00768045
1.68, -1.74, 0.008541
1.68, -1.68, 0.00946384
1.68, -1.62, 0.0104487
1.68, -1.56, 0.0114946
1.68, -1.5, 0.0125998
1.68, -1.44, 0.0137615
1.68, -1.38, 0.0149764
1.68, -1.32, 0.01624
1.68, -1.26, 0.0175469
1.68, -1.2, 0.0188909
1.68, -1.14, 0.0202647
1.68, -1.08, 0.0216602
1.68, -1.02, 0.0230687
1.68, -0.96, 0.0244805
1.68, -0.9, 0.0258854
1.68, -0.84, 0.0272725
1.68, -0.78, 0.0286307
1.68, -0.72, 0.0299485
1.68, -0.66, 0.0312144
1.68, -0.6, 0.0324168
1.68, -0.54, 0.0335447
1.68, -0.48, 0.034587
1.68, -0.42, 0.0355336
1.68, -0.36, 0.0363749
1.68, -0.3, 0.0371023
1.68, -0.24, 0.0377082
1.68, -0.18, 0.0381864
1.68, -0.12, 0.0385316
1.68, -0.06, 0.0387402
1.68, 2.16493e-15, 0.03881
1.68, 0.06, 0.0387402
1.68, 0.12, 0.0385316
1.68, 0.18, 0.0381864
1.68, 0.24, 0.0377082
1.68, 0.3, 0.0371023
1.68, 0.36, 0.0363749
1.68, 0.42, 0.0355336
1.68, 0.48, 0.034587
1.68, 0.54, 0.0335447
1.68, 0.6, 0.0324168
1.68, 0.66, 0.0312144
1.68, 0.72, 0.0299485
1.68, 0.78, 0.0286307
1.68, 0.84, 0.0272725
1.68, 0.9, 0.0258854
1.68, 0.96, 0.0244805
1.68, 1.02, 0.0230687
1.68, 1.08, 0.0216602
1.68, 1.14, 0.0202647
1.68, 1.2, 0.0188909
1.68, 1.26, 0.0175469
1.68, 1.32, 0.01624
1.68, 1.38, 0.0149764
1.68, 1.44, 0.0137615
1.68, 1.5, 0.0125998
1.68, 1.56, 0.0114946
1.68, 1.62, 0.0104487
1.68, 1.68, 0.00946384
1.68, 1.74, 0.008541
1.68, 1.8, 0.00768045
1.68, 1.86, 0.00688179
1.68, 1.92, 0.00614401
1.68, 1.98, 0.00546562
1.68, 2.04, 0.00484467
1.68, 2.1, 0.00427882
1.68, 2.16, 0.00376549
1.68, 2.22, 0.00330183
1.68, 2.28, 0.00288487
1.68, 2.34, 0.0025115
1.68, 2.4, 0.00217859
1.68, 2.46, 0.00188302
1.68, 2.52, 0.00162171
1.68, 2.58, 0.00139163
1.68, 2.64, 0.00118991
1.68, 2.7, 0.00101377
1.68, 2.76, 0.000860603
1.68, 2.82, 0.000727951
1.68, 2.88, 0.000613533
1.68, 2.94, 0.00051524
1.74, -3, 0.000389099
1.74, -2.94, 0.000464998
1.74, -2.88, 0.000553706
1.74, -2.82, 0.000656967
1.74, -2.76, 0.000776684
1.74, -2.7, 0.000914917
1.74, -2.64, 0.00107388
1.74, -2.58, 0.00125593
1.74, -2.52, 0.00146357
1.74, -2.46, 0.00169941
1.74, -2.4, 0.00196615
1.74, -2.34, 0.00226659
1.74, -2.28, 0.00260356
1.74, -2.22, 0.00297987
1.74, -2.16, 0.00339831
1.74, -2.1, 0.00386159
1.74, -2.04, 0.00437225
1.74, -1.98, 0.00493266
1.74, -1.92, 0.0055449
1.74, -1.86, 0.00621073
1.74, -1.8, 0.00693151
1.74, -1.74, 0.00770815
1.74, -1.68, 0.008541
1.74, -1.62, 0.00942983
1.74, -1.56, 0.0103737
1.74, -1.5, 0.0113711
1.74, -1.44, 0.0124196
1.74, -1.38, 0.0135161
1.74, -1.32, 0.0146564
1.74, -1.26, 0.0158359
1.74, -1.2, 0.0170488
1.74, -1.14, 0.0182886
1.74, -1.08, 0.0195481
1.74, -1.02, 0.0208193
1.74, -0.96, 0.0220934
1.74, -0.9, 0.0233612
1.74, -0.84, 0.0246131
1.74, -0.78, 0.0258388
1.74, -0.72, 0.0270281
1.74, -0.66, 0.0281706
1.74, -0.6, 0.0292558
1.74, -0.54, 0.0302737
1.74, -0.48, 0.0312144
1.74, -0.42, 0.0320686
1.74, -0.36, 0.0328279
1.74, -0.3, 0.0334844
1.74, -0.24, 0.0340312
1.74, -0.18, 0.0344627
1.74, -0.12, 0.0347743
1.74, -0.06, 0.0349626
1.74, 2.16493e-15, 0.0350256
1.74, 0.06, 0.0349626
1.74, 0.12, 0.0347743
1.74, 0.18, 0.0344627
1.74, 0.24, 0.0340312
1.74, 0.3, 0.0334844
1.74, 0.36, 0.0328279
1.74, 0.42, 0.0320686
1.74, 0.48, 0.0312144
1.74, 0.54, 0.0302737
1.74, 0.6, 0.0292558
1.74, 0.66, 0.0281706
1.74, 0.72, 0.0270281
1.74, 0.78, 0.0258388
1.74, 0.84, 0.0246131
1.74, 0.9, 0.0233612
1.74, 0.96, 0.0220934
1.74, 1.02, 0.0208193
1.74, 1.08, 0.0195481
1.74, 1.14, 0.0182886
1.74, 1.2, 0.0170488
1.74, 1.26, 0.0158359
1.74, 1.32, 0.0146564
1.74, 1.38, 0.0135161
1.74, 1.44, 0.0124196
1.74, 1.5, 0.0113711
1.74, 1.56, 0.0103737
1.74, 1.62, 0.00942983
1.74, 1.68, 0.008541
1.74, 1.74, 0.00770815
1.74, 1.8, 0.00693151
1.74, 1.86, 0.00621073
1.74, 1.92, 0.0055449
1.74, 1.98, 0.00493266
1.74, 2.04, 0.00437225
1.74, 2.1, 0.00386159
1.74, 2.16, 0.00339831
1.74, 2.22, 0.00297987
1.74, 2.28, 0.00260356
1.74, 2.34, 0.00226659
1.74, 2.4, 0.00196615
1.74, 2.46, 0.00169941
1.74, 2.52, 0.00146357
1.74, 2.58, 0.00125593
1.74, 2.64, 0.00107388
1.74, 2.7, 0.000914917
1.74, 2.76, 0.000776684
1.74, 2.82, 0.000656967
1.74, 2.88, 0.000553706
1.74, 2.94, 0.000464998
1.8, -3, 0.000349895
1.8, -2.94, 0.000418147
1.8, -2.88, 0.000497917
1.8, -2.82, 0.000590774
1.8, -2.76, 0.000698429
1.8, -2.7, 0.000822734
1.8, -2.64, 0.000965681
1.8, -2.58, 0.00112939
1.8, -2.52, 0.00131611
1.8, -2.46, 0.00152818
1.8, -2.4, 0.00176805
1.8, -2.34, 0.00203822
1.8, -2.28, 0.00234123
1.8, -2.22, 0.00267963
1.8, -2.16, 0.00305591
1.8, -2.1, 0.00347251
1.8, -2.04, 0.00393172
1.8, -1.98, 0.00443567
1.8, -1.92, 0.00498622
1.8, -1.86, 0.00558497
1.8, -1.8, 0.00623313
1.8, -1.74, 0.00693151
1.8, -1.68, 0.00768045
1.8, -1.62, 0.00847973
1.8, -1.56, 0.00932854
1.8, -1.5, 0.0102254
1.8, -1.44, 0.0111683
1.8, -1.38, 0.0121542
1.8, -1.32, 0.0131797
1.8, -1.26, 0.0142403
1.8, -1.2, 0.015331
1.8, -1.14, 0.0164459
1.8, -1.08, 0.0175785
1.8, -1.02, 0.0187216
1.8, -0.96, 0.0198674
1.8, -0.9, 0.0210075
1.8, -0.84, 0.0221332
1.8, -0.78, 0.0232354
1.8, -0.72, 0.0243049
1.8, -0.66, 0.0253322
1.8, -0.6, 0.0263081
1.8, -0.54, 0.0272234
1.8, -0.48, 0.0280693
1.8, -0.42, 0.0288375
1.8, -0.36, 0.0295203
1.8, -0.3, 0.0301106
1.8, -0.24, 0.0306024
1.8, -0.18, 0.0309904
1.8, -0.12, 0.0312706
1.8, -0.06, 0.0314399
1.8, 2.16493e-15, 0.0314966
1.8, 0.06, 0.0314399
1.8, 0.12, 0.0312706
1.8, 0.18, 0.0309904
1.8, 0.24, 0.0306024
1.8, 0.3, 0.0301106
1.8, 0.36, 0.0295203
1.8, 0.42, 0.0288375
1.8, 0.48, 0.0280693
1.8, 0.54, 0.0272234
1.8, 0.6, 0.0263081
1.8, 0.66, 0.0253322
1.8, 0.72, 0.0243049
1.8, 0.78, 0.0232354
1.8, 0.84, 0.0221332
1.8, 0.9, 0.0210075
1.8, 0.96, 0.0198674
1.8, 1.02, 0.0187216
1.8, 1.08, 0.0175785
1.8, 1.14, 0.0164459
1.8, 1.2, 0.015331
1.8, 1.26, 0.0142403
1.8, 1.32, 0.0131797
1.8, 1.38, 0.0121542
1.8, 1.44, 0.0111683
1.8, 1.5, 0.0102254
1.8, 1.56, 0.00932854
1.8, 1.62, 0.00847973
1.8, 1.68, 0.00768045
1.8, 1.74, 0.00693151
1.8, 1.8, 0.00623313
1.8, 1.86, 0.00558497
1.8, 1.92, 0.00498622
1.8, 1.98, 0.00443567
1.8, 2.04, 0.00393172
1.8, 2.1, 0.00347251
1.8, 2.16, 0.00305591
1.8, 2.22, 0.00267963
1.8, 2.28, 0.00234123
1.8, 2.34, 0.00203822
1.8, 2.4, 0.00176805
1.8, 2.46, 0.00152818
1.8, 2.52, 0.00131611
1.8, 2.58, 0.00112939
1.8, 2.64, 0.000965681
1.8, 2.7, 0.000822734
1.8, 2.76, 0.000698429
1.8, 2.82, 0.000590774
1.8, 2.88, 0.000497917
1.8, 2.94, 0.000418147
1.86, -3, 0.000313511
1.86, -2.94, 0.000374665
1.86, -2.88, 0.00044614
1.86, -2.82, 0.000529341
1.86, -2.76, 0.000625802
1.86, -2.7, 0.000737181
1.86, -2.64, 0.000865263
1.86, -2.58, 0.00101195
1.86, -2.52, 0.00117925
1.86, -2.46, 0.00136927
1.86, -2.4, 0.0015842
1.86, -2.34, 0.00182627
1.86, -2.28, 0.00209778
1.86, -2.22, 0.00240098
1.86, -2.16, 0.00273814
1.86, -2.1, 0.00311142
1.86, -2.04, 0.00352288
1.86, -1.98, 0.00397442
1.86, -1.92, 0.00446772
1.86, -1.86, 0.0050042
1.86, -1.8, 0.00558497
1.86, -1.74, 0.00621073
1.86, -1.68, 0.00688179
1.86, -1.62, 0.00759795
1.86, -1.56, 0.00835849
1.86, -1.5, 0.00916213
1.86, -1.44, 0.0100069
1.86, -1.38, 0.0108904
1.86, -1.32, 0.0118092
1.86, -1.26, 0.0127595
1.86, -1.2, 0.0137368
1.86, -1.14, 0.0147358
1.86, -1.08, 0.0157506
1.86, -1.02, 0.0167748
1.86, -0.96, 0.0178014
1.86, -0.9, 0.018823
1.86, -0.84, 0.0198316
1.86, -0.78, 0.0208193
1.86, -0.72, 0.0217775
1.86, -0.66, 0.022698
1.86, -0.6, 0.0235724
1.86, -0.54, 0.0243926
1.86, -0.48, 0.0251505
1.86, -0.42, 0.0258388
1.86, -0.36, 0.0264506
1.86, -0.3, 0.0269795
1.86, -0.24, 0.0274202
1.86, -0.18, 0.0277678
1.86, -0.12, 0.0280189
1.86, -0.06, 0.0281706
1.86, 2.16493e-15, 0.0282213
1.86, 0.06, 0.0281706
1.86, 0.12, 0.0280189
1.86, 0.18, 0.0277678
1.86, 0.24, 0.0274202
1.86, 0.3, 0.0269795
1.86, 0.36, 0.0264506
1.86, 0.42, 0.0258388
1.86, 0.48, 0.0251505
1.86, 0.54, 0.0243926
1.86, 0.6, 0.0235724
1.86, 0.66, 0.022698
1.86, 0.72, 0.0217775
1.86, 0.78, 0.0208193
1.86, 0.84, 0.0198316
1.86, 0.9, 0.018823
1.86, 0.96, 0.0178014
1.86, 1.02, 0.0167748
1.86, 1.08, 0.0157506
1.86, 1.14, 0.0147358
1.86, 1.2, 0.0137368
1.86, 1.26, 0.0127595
1.86, 1.32, 0.0118092
1.86, 1.38, 0.0108904
1.86, 1.44, 0.0100069
1.86, 1.5, 0.00916213
1.86, 1.56, 0.00835849
1.86, 1.62, 0.00759795
1.86, 1.68, 0.00688179
1.86, 1.74, 0.00621073
1.86, 1.8, 0.00558497
1.86, 1.86, 0.0050042
1.86, 1.92, 0.00446772
1.86, 1.98, 0.00397442
1.86, 2.04, 0.00352288
1.86, 2.1, 0.00311142
1.86, 2.16, 0.00273814
1.86, 2.22, 0.00240098
1.86, 2.28, 0.00209778
1.86, 2.34, 0.00182627
1.86, 2.4, 0.0015842
1.86, 2.46, 0.00136927
1.86, 2.52, 0.00117925
1.86, 2.58, 0.00101195
1.86, 2.64, 0.000865263
1.86, 2.7, 0.000737181
1.86, 2.76, 0.000625802
1.86, 2.82, 0.000529341
1.86, 2.88, 0.00044614
1.86, 2.94, 0.000374665
1.92, -3, 0.0002799
1.92, -2.94, 0.000334499
1.92, -2.88, 0.000398311
1.92, -2.82, 0.000472592
1.92, -2.76, 0.000558712
1.92, -2.7, 0.00065815
1.92, -2.64, 0.000772501
1.92, -2.58, 0.000903461
1.92, -2.52, 0.00105283
1.92, -2.46, 0.00122248
1.92, -2.4, 0.00141436
1.92, -2.34, 0.00163049
1.92, -2.28, 0.00187288
1.92, -2.22, 0.00214358
1.92, -2.16, 0.00244459
1.92, -2.1, 0.00277785
1.92, -2.04, 0.0031452
1.92, -1.98, 0.00354833
1.92, -1.92, 0.00398875
1.92, -1.86, 0.00446772
1.92, -1.8, 0.00498622
1.92, -1.74, 0.0055449
1.92, -1.68, 0.00614401
1.92, -1.62, 0.0067834
1.92, -1.56, 0.00746241
1.92, -1.5, 0.00817989
1.92, -1.44, 0.00893412
1.92, -1.38, 0.00972284
1.92, -1.32, 0.0105432
1.92, -1.26, 0.0113916
1.92, -1.2, 0.0122641
1.92, -1.14, 0.013156
1.92, -1.08, 0.014062
1.92, -1.02, 0.0149764
1.92, -0.96, 0.015893
1.92, -0.9, 0.016805
1.92, -0.84, 0.0177056
1.92, -0.78, 0.0185873
1.92, -0.72, 0.0194428
1.92, -0.66, 0.0202647
1.92, -0.6, 0.0210453
1.92, -0.54, 0.0217775
1.92, -0.48, 0.0224542
1.92, -0.42, 0.0230687
1.92, -0.36, 0.0236149
1.92, -0.3, 0.0240871
1.92, -0.24, 0.0244805
1.92, -0.18, 0.0247909
1.92, -0.12, 0.0250151
1.92, -0.06, 0.0251505
1.92, 2.16493e-15, 0.0251958
1.92, 0.06, 0.0251505
1.92, 0.12, 0.0250151
1.92, 0.18, 0.0247909
1.92, 0.24, 0.0244805
1.92, 0.3, 0.0240871
1.92, 0.36, 0.0236149
1.92, 0.42, 0.0230687
1.92, 0.48, 0.0224542
1.92, 0.54, 0.0217775
1.92, 0.6, 0.0210453
1.92, 0.66, 0.0202647
1.92, 0.72, 0.0194428
1.92, 0.78, 0.0185873
1.92, 0.84, 0.0177056
1.92, 0.9, 0.016805
1.92, 0.96, 0.015893
1.92, 1.02, 0.0149764
1.92, 1.08, 0.014062
1.92, 1.14, 0.013156
1.92, 1.2, 0.0122641
1.92, 1.26, 0.0113916
1.92, 1.32, 0.0105432
1.92, 1.38, 0.00972284
1.92, 1.44, 0.00893412
1.92, 1.5, 0.00817989
1.92, 1.56, 0.00746241
1.92, 1.62, 0.0067834
1.92, 1.68, 0.00614401
1.92, 1.74, 0.0055449
1.92, 1.8, 0.00498622
1.92, 1.86, 0.00446772
1.92, 1.92, 0.00398875
1.92, 1.98, 0.00354833
1.92, 2.04, 0.0031452
1.92, 2.1, 0.00277785
1.92, 2.16, 0.00244459
1.92, 2.22, 0.00214358
1.92, 2.28, 0.00187288
1.92, 2.34, 0.00163049
1.92, 2.4, 0.00141436
1.92, 2.46, 0.00122248
1.92, 2.52, 0.00105283
1.92, 2.58, 0.000903461
1.92, 2.64, 0.000772501
1.92, 2.7, 0.00065815
1.92, 2.76, 0.000558712
1.92, 2.82, 0.000472592
1.92, 2.88, 0.000398311
1.92, 2.94, 0.000334499
1.98, -3, 0.000248995
1.98, -2.94, 0.000297565
1.98, -2.88, 0.000354332
1.98, -2.82, 0.000420411
1.98, -2.76, 0.000497022
1.98, -2.7, 0.000585481
1.98, -2.64, 0.000687206
1.98, -2.58, 0.000803706
1.98, -2.52, 0.000936579
1.98, -2.46, 0.0010875
1.98, -2.4, 0.0012582
1.98, -2.34, 0.00145046
1.98, -2.28, 0.00166609
1.98, -2.22, 0.0019069
1.98, -2.16, 0.00217467
1.98, -2.1, 0.00247114
1.98, -2.04, 0.00279793
1.98, -1.98, 0.00315655
1.98, -1.92, 0.00354833
1.98, -1.86, 0.00397442
1.98, -1.8, 0.00443567
1.98, -1.74, 0.00493266
1.98, -1.68, 0.00546562
1.98, -1.62, 0.00603441
1.98, -1.56, 0.00663845
1.98, -1.5, 0.00727671
1.98, -1.44, 0.00794767
1.98, -1.38, 0.0086493
1.98, -1.32, 0.00937905
1.98, -1.26, 0.0101338
1.98, -1.2, 0.01091
1.98, -1.14, 0.0117034
1.98, -1.08, 0.0125094
1.98, -1.02, 0.0133228
1.98, -0.96, 0.0141382
1.98, -0.9, 0.0149495
1.98, -0.84, 0.0157506
1.98, -0.78, 0.016535
1.98, -0.72, 0.0172961
1.98, -0.66, 0.0180271
1.98, -0.6, 0.0187216
1.98, -0.54, 0.019373
1.98, -0.48, 0.0199749
1.98, -0.42, 0.0205216
1.98, -0.36, 0.0210075
1.98, -0.3, 0.0214276
1.98, -0.24, 0.0217775
1.98, -0.18, 0.0220537
1.98, -0.12, 0.022253
1.98, -0.06, 0.0223735
1.98, 2.16493e-15, 0.0224138
1.98, 0.06, 0.0223735
1.98, 0.12, 0.022253
1.98, 0.18, 0.0220537
1.98, 0.24, 0.0217775
1.98, 0.3, 0.0214276
1.98, 0.36, 0.0210075
1.98, 0.42, 0.0205216
1.98, 0.48, 0.0199749
1.98, 0.54, 0.019373
1.98, 0.6, 0.0187216
1.98, 0.66, 0.0180271
1.98, 0.72, 0.0172961
1.98, 0.78, 0.016535
1.98, 0.84, 0.0157506
1.98, 0.9, 0.0149495
1.98, 0.96, 0.0141382
1.98, 1.02, 0.0133228
1.98, 1.08, 0.0125094
1.98, 1.14, 0.0117034
1.98, 1.2, 0.01091
1.98, 1.26, 0.0101338
1.98, 1.32, 0.00937905
1.98, 1.38, 0.0086493
1.98, 1.44, 0.00794767
1.98, 1.5, 0.00727671
1.98, 1.56, 0.00663845
1.98, 1.62, 0.00603441
1.98, 1.68, 0.00546562
1.98, 1.74, 0.00493266
1.98, 1.8, 0.00443567
1.98, 1.86, 0.00397442
1.98, 1.92, 0.00354833
1.98, 1.98, 0.00315655
1.98, 2.04, 0.00279793
1.98, 2.1, 0.00247114
1.98, 2.16, 0.00217467
1.98, 2.22, 0.0019069
1.98, 2.28, 0.00166609
1.98, 2.34, 0.00145046
1.98, 2.4, 0.0012582
1.98, 2.46, 0.0010875
1.98, 2.52, 0.000936579
1.98, 2.58, 0.000803706
1.98, 2.64, 0.000687206
1.98, 2.7, 0.000585481
1.98, 2.76, 0.000497022
1.98, 2.82, 0.000420411
1.98, 2.88, 0.000354332
1.98, 2.94, 0.000297565
2.04, -3, 0.000220706
2.04, -2.94, 0.000263758
2.04, -2.88, 0.000314076
2.04, -2.82, 0.000372648
2.04, -2.76, 0.000440554
2.04, -2.7, 0.000518963
2.04, -2.64, 0.000609131
2.04, -2.58, 0.000712396
2.04, -2.52, 0.000830172
2.04, -2.46, 0.000963944
2.04, -2.4, 0.00111525
2.04, -2.34, 0.00128567
2.04, -2.28, 0.0014768
2.04, -2.22, 0.00169025
2.04, -2.16, 0.0019276
2.04, -2.1, 0.00219039
2.04, -2.04, 0.00248005
2.04, -1.98, 0.00279793
2.04, -1.92, 0.0031452
2.04, -1.86, 0.00352288
2.04, -1.8, 0.00393172
2.04, -1.74, 0.00437225
2.04, -1.68, 0.00484467
2.04, -1.62, 0.00534883
2.04, -1.56, 0.00588424
2.04, -1.5, 0.00644999
2.04, -1.44, 0.00704472
2.04, -1.38, 0.00766664
2.04, -1.32, 0.00831348
2.04, -1.26, 0.0089825
2.04, -1.2, 0.00967048
2.04, -1.14, 0.0103737
2.04, -1.08, 0.0110882
2.04, -1.02, 0.0118092
2.04, -0.96, 0.0125319
2.04, -0.9, 0.0132511
2.04, -0.84, 0.0139611
2.04, -0.78, 0.0146564
2.04, -0.72, 0.015331
2.04, -0.66, 0.015979
2.04, -0.6, 0.0165946
2.04, -0.54, 0.017172
2.04, -0.48, 0.0177056
2.04, -0.42, 0.0181901
2.04, -0.36, 0.0186208
2.04, -0.3, 0.0189931
2.04, -0.24, 0.0193033
2.04, -0.18, 0.0195481
2.04, -0.12, 0.0197248
2.04, -0.06, 0.0198316
2.04, 2.16493e-15, 0.0198674
2.04, 0.06, 0.0198316
2.04, 0.12, 0.0197248
2.04, 0.18, 0.0195481
2.04, 0.24, 0.0193033
2.04, 0.3, 0.0189931
2.04, 0.36, 0.0186208
2.04, 0.42, 0.0181901
2.04, 0.48, 0.0177056
2.04, 0.54, 0.017172
2.04, 0.6, 0.0165946
2.04, 0.66, 0.015979
2.04, 0.72, 0.015331
2.04, 0.78, 0.0146564
2.04, 0.84, 0.0139611
2.04, 0.9, 0.0132511
2.04, 0.96, 0.0125319
2.04, 1.02, 0.0118092
2.04, 1.08, 0.0110882
2.04, 1.14, 0.0103737
2.04, 1.2, 0.00967048
2.04, 1.26, 0.0089825
2.04, 1.32, 0.00831348
2.04, 1.38, 0.00766664
2.04, 1.44, 0.00704472
2.04, 1.5, 0.00644999
2.04, 1.56, 0.00588424
2.04, 1.62, 0.00534883
2.04, 1.68, 0.00484467
2.04, 1.74, 0.00437225
2.04, 1.8, 0.00393172
2.04, 1.86, 0.00352288
2.04, 1.92, 0.0031452
2.04, 1.98, 0.00279793
2.04, 2.04, 0.00248005
2.04, 2.1, 0.00219039
2.04, 2.16, 0.0019276
2.04, 2.22, 0.00169025
2.04, 2.28, 0.0014768
2.04, 2.34, 0.00128567
2.04, 2.4, 0.00111525
2.04, 2.46, 0.000963944
2.04, 2.52, 0.000830172
2.04, 2.58, 0.000712396
2.04, 2.64, 0.000609131
2.04, 2.7, 0.000518963
2.04, 2.76, 0.000440554
2.04, 2.82, 0.000372648
2.04, 2.88, 0.000314076
2.04, 2.94, 0.000263758
2.1, -3, 0.000194929
2.1, -2.94, 0.000232952
2.1, -2.88, 0.000277393
2.1, -2.82, 0.000329124
2.1, -2.76, 0.000389099
2.1, -2.7, 0.00045835
2.1, -2.64, 0.000537987
2.1, -2.58, 0.00062919
2.1, -2.52, 0.000733211
2.1, -2.46, 0.000851359
2.1, -2.4, 0.000984992
2.1, -2.34, 0.00113551
2.1, -2.28, 0.00130432
2.1, -2.22, 0.00149284
2.1, -2.16, 0.00170247
2.1, -2.1, 0.00193456
2.1, -2.04, 0.00219039
2.1, -1.98, 0.00247114
2.1, -1.92, 0.00277785
2.1, -1.86, 0.00311142
2.1, -1.8, 0.00347251
2.1, -1.74, 0.00386159
2.1, -1.68, 0.00427882
2.1, -1.62, 0.00472411
2.1, -1.56, 0.00519698
2.1, -1.5, 0.00569665
2.1, -1.44, 0.00622192
2.1, -1.38, 0.0067712
2.1, -1.32, 0.00734249
2.1, -1.26, 0.00793337
2.1, -1.2, 0.008541
2.1, -1.14, 0.00916213
2.1, -1.08, 0.0097931
2.1, -1.02, 0.0104299
2.1, -0.96, 0.0110682
2.1, -0.9, 0.0117034
2.1, -0.84, 0.0123305
2.1, -0.78, 0.0129446
2.1, -0.72, 0.0135404
2.1, -0.66, 0.0141127
2.1, -0.6, 0.0146564
2.1, -0.54, 0.0151663
2.1, -0.48, 0.0156376
2.1, -0.42, 0.0160656
2.1, -0.36, 0.0164459
2.1, -0.3, 0.0167748
